device: cpu
Loaded VAE: L=40, z_dim=2
z_mean: [[0.02020533 0.04488197]] (1, 2)
z_std : [[0.94836676 0.56620383]] (1, 2)
T: 200 betas: (200,) 1e-04 0.02
Loaded latent diffusion: T=200, betas in [1.00e-04, 2.00e-02]
[INIT] best y: -1.177356179990683
[GP] it=001 | sigma_f2=2.95 | noise=0.001 | ell_med=20
u= -7.768839172133698 sigma= 1.1494191787449244 ||grad_mu||= 4.160432073330645 min_ell= 0.8
u= -7.691214903941666 sigma= 1.1583197270024468 ||grad_mu||= 4.245869699826378 min_ell= 0.8
u= -7.484086305760894 sigma= 1.1827839462733845 ||grad_mu||= 4.47595926533706 min_ell= 0.8
u= -7.404236043319401 sigma= 1.1927018675706786 ||grad_mu||= 4.55847376483134 min_ell= 0.8
u= -7.634814472154178 sigma= 1.1646858655279484 ||grad_mu||= 4.3153621781476605 min_ell= 0.8
u= -7.900697517048069 sigma= 1.1412916807190732 ||grad_mu||= 3.751442109328836 min_ell= 0.8
u= -7.860741686051006 sigma= 1.1513387184916193 ||grad_mu||= 3.574882828794208 min_ell= 0.8
u= -7.026324395309767 sigma= 1.24753203981362 ||grad_mu||= 4.7733925746306864 min_ell= 0.8
u= -7.06914734093408 sigma= 1.2424646488489928 ||grad_mu||= 4.70112432195756 min_ell= 0.8
u= -7.542080472445369 sigma= 1.1845205650114725 ||grad_mu||= 4.090205042897145 min_ell= 0.8
u= -7.2238633561624885 sigma= 1.275893330751505 ||grad_mu||= 2.6503160521353712 min_ell= 0.8
u= -7.206367532982619 sigma= 1.2244482420730451 ||grad_mu||= 4.542763746930415 min_ell= 0.8
u= -7.657110024847051 sigma= 1.1792371697697017 ||grad_mu||= 3.640810432232169 min_ell= 0.8
u= -7.50974410451833 sigma= 1.1936817637980255 ||grad_mu||= 3.93350037569075 min_ell= 0.8
u= -7.4748439724633 sigma= 1.2008082052848759 ||grad_mu||= 3.8690739660366207 min_ell= 0.8
u= -7.447627842164483 sigma= 1.207798562058505 ||grad_mu||= 3.7683760776247754 min_ell= 0.8
u= -7.4174380334175645 sigma= 1.2228730454765417 ||grad_mu||= 3.3923921112824704 min_ell= 0.8
u= -6.502958533831798 sigma= 1.3374632265282056 ||grad_mu||= 4.935191473294699 min_ell= 0.8
u= -7.051631708313144 sigma= 1.2547828265562935 ||grad_mu||= 4.385065188016856 min_ell= 0.8
u= -7.2048068978789885 sigma= 1.2377127339864693 ||grad_mu||= 4.091676440842164 min_ell= 0.8
u= -7.202223355014923 sigma= 1.241572446183693 ||grad_mu||= 3.9727914894242544 min_ell= 0.8
u= -7.235416829845893 sigma= 1.2442808487582822 ||grad_mu||= 3.68733153530764 min_ell= 0.8
u= -7.139772192798392 sigma= 1.276938110710307 ||grad_mu||= 3.1232103406213274 min_ell= 0.8
u= -6.994601708898 sigma= 1.26861824274026 ||grad_mu||= 4.250208625564252 min_ell= 0.8
u= -7.235304448892628 sigma= 1.2469643286669374 ||grad_mu||= 3.5943776325753456 min_ell= 0.8
u= -7.1984499455284405 sigma= 1.2530715282575022 ||grad_mu||= 3.596728873049425 min_ell= 0.8
u= -7.087508657448858 sigma= 1.26380474874828 ||grad_mu||= 3.8743086420687787 min_ell= 0.8
u= -7.039361032671917 sigma= 1.2716671412533962 ||grad_mu||= 3.8895990480640337 min_ell= 0.8
u= -7.071974671998813 sigma= 1.2732750449277996 ||grad_mu||= 3.645946865956667 min_ell= 0.8
u= -7.046471110701406 sigma= 1.2875898392525096 ||grad_mu||= 3.318130505400694 min_ell= 0.8
u= -6.4298417931499365 sigma= 1.3601573038164907 ||grad_mu||= 4.687163080838633 min_ell= 0.8
u= -6.611998962993945 sigma= 1.3314922326715724 ||grad_mu||= 4.472816133462915 min_ell= 0.8
u= -6.631385069380712 sigma= 1.3298735676446227 ||grad_mu||= 4.408254794983242 min_ell= 0.8
u= -6.601129498253376 sigma= 1.3360075041992414 ||grad_mu||= 4.398360274313926 min_ell= 0.8
u= -6.64736209197195 sigma= 1.3303276133721735 ||grad_mu||= 4.299957826776473 min_ell= 0.8
u= -6.792513291844801 sigma= 1.311325089701569 ||grad_mu||= 4.040331673936655 min_ell= 0.8
u= -6.89678806849743 sigma= 1.3018436772666524 ||grad_mu||= 3.731871597426714 min_ell= 0.8
u= -6.897348269937696 sigma= 1.3055056348820293 ||grad_mu||= 3.610997671500689 min_ell= 0.8
u= -6.816274530142791 sigma= 1.31413010846359 ||grad_mu||= 3.812197497700789 min_ell= 0.8
u= -6.681496323152975 sigma= 1.3321817662146487 ||grad_mu||= 4.04139217642803 min_ell= 0.8
u= -6.597996253162662 sigma= 1.34524075075812 ||grad_mu||= 4.135280782248492 min_ell= 0.8
u= -6.637968701676728 sigma= 1.3408068713382864 ||grad_mu||= 4.033756388821427 min_ell= 0.8
u= -6.686994722643075 sigma= 1.3353118720051969 ||grad_mu||= 3.912630732152361 min_ell= 0.8
u= -6.662769947684312 sigma= 1.3388526271989238 ||grad_mu||= 3.9469976722115727 min_ell= 0.8
u= -6.543343642092198 sigma= 1.3558763759335404 ||grad_mu||= 4.1387245391107825 min_ell= 0.8
u= -6.327297312983398 sigma= 1.390730318012401 ||grad_mu||= 4.407011086943506 min_ell= 0.8
u= -6.086112065820212 sigma= 1.4341515521458608 ||grad_mu||= 4.650765965092819 min_ell= 0.8
u= -5.88747133330993 sigma= 1.4730038124000504 ||grad_mu||= 4.8310724875531985 min_ell= 0.8
u= -5.715211159252631 sigma= 1.5088798787096735 ||grad_mu||= 4.9803643230349035 min_ell= 0.8
u= -5.517873783900076 sigma= 1.5528109674055812 ||grad_mu||= 5.140716806202511 min_ell= 0.8
u= -5.259095242868977 sigma= 1.6154609194073568 ||grad_mu||= 5.334601415970254 min_ell= 0.8
u= -4.972358670411334 sigma= 1.6920648798941262 ||grad_mu||= 5.535975810251498 min_ell= 0.8
u= -4.7238806433676555 sigma= 1.7651849223645744 ||grad_mu||= 5.70421194985256 min_ell= 0.8
u= -4.541820122986556 sigma= 1.8230936774292454 ||grad_mu||= 5.826891031077907 min_ell= 0.8
u= -4.4065913369082415 sigma= 1.8686156011497472 ||grad_mu||= 5.919732662941954 min_ell= 0.8
u= -4.287932890765471 sigma= 1.9105204042026438 ||grad_mu||= 6.001324123424858 min_ell= 0.8
u= -4.181332704136277 sigma= 1.949980174225222 ||grad_mu||= 6.0721739818431235 min_ell= 0.8
u= -4.086287720127383 sigma= 1.986756173902634 ||grad_mu||= 6.132453672445921 min_ell= 0.8
u= -4.002807514647392 sigma= 2.0202718455642126 ||grad_mu||= 6.184762415325555 min_ell= 0.8
u= -3.937922528707444 sigma= 2.0469879903722386 ||grad_mu||= 6.22755894086963 min_ell= 0.8
u= -3.8948313042308547 sigma= 2.0648972764739097 ||grad_mu||= 6.259691751202287 min_ell= 0.8
u= -3.8651370844440134 sigma= 2.077245288807085 ||grad_mu||= 6.284695180055232 min_ell= 0.8
u= -3.834898485465096 sigma= 2.0900599808600804 ||grad_mu||= 6.308809518558391 min_ell= 0.8
u= -3.7972966569663047 sigma= 2.1064302069105736 ||grad_mu||= 6.3355027194012985 min_ell= 0.8
u= -3.75780643936766 sigma= 2.1239699725126338 ||grad_mu||= 6.362482708254045 min_ell= 0.8
u= -3.726280713882922 sigma= 2.138091333549176 ||grad_mu||= 6.38542857961562 min_ell= 0.8
u= -3.7045142439937315 sigma= 2.1477118772005075 ||grad_mu||= 6.404913589293018 min_ell= 0.8
u= -3.686432125932273 sigma= 2.155496876668604 ||grad_mu||= 6.42524337909984 min_ell= 0.8
u= -3.669060230081294 sigma= 2.162969825138038 ||grad_mu||= 6.445694060212626 min_ell= 0.8
u= -3.649910216740882 sigma= 2.17144373843123 ||grad_mu||= 6.465636717341933 min_ell= 0.8
u= -3.625826212246077 sigma= 2.1823284857387293 ||grad_mu||= 6.488772698483666 min_ell= 0.8
u= -3.600455536904015 sigma= 2.1937421023229224 ||grad_mu||= 6.515685066476264 min_ell= 0.8
u= -3.5808410535826303 sigma= 2.2022457326126688 ||grad_mu||= 6.542401399235483 min_ell= 0.8
u= -3.569091013322501 sigma= 2.2069144519768096 ||grad_mu||= 6.56508805968965 min_ell= 0.8
u= -3.559882049257745 sigma= 2.2104428229574973 ||grad_mu||= 6.584989188707772 min_ell= 0.8
u= -3.5467274030218365 sigma= 2.2159636827534204 ||grad_mu||= 6.6067658838808665 min_ell= 0.8
u= -3.529166653739007 sigma= 2.223635002391686 ||grad_mu||= 6.632151849644619 min_ell= 0.8
u= -3.5116133976683503 sigma= 2.231217359480262 ||grad_mu||= 6.65954833863314 min_ell= 0.8
u= -3.498612949367303 sigma= 2.2364415891605236 ||grad_mu||= 6.685928228213852 min_ell= 0.8
u= -3.4910682859911657 sigma= 2.2387711559577723 ||grad_mu||= 6.7114204832099755 min_ell= 0.8
u= -3.487440074092162 sigma= 2.239088468600926 ||grad_mu||= 6.735150447117677 min_ell= 0.8
u= -3.485283518108272 sigma= 2.2389909617393773 ||grad_mu||= 6.753334055552469 min_ell= 0.8
u= -3.480261435817521 sigma= 2.240352172280174 ||grad_mu||= 6.773064821462306 min_ell= 0.8
u= -3.472342636135229 sigma= 2.242775866575856 ||grad_mu||= 6.8003005314992535 min_ell= 0.8
u= -3.467115082185997 sigma= 2.243901150762443 ||grad_mu||= 6.825066438150836 min_ell= 0.8
u= -3.467699912668873 sigma= 2.242625414636666 ||grad_mu||= 6.838618432105116 min_ell= 0.8
u= -3.471581615449959 sigma= 2.23985509546468 ||grad_mu||= 6.847750862515475 min_ell= 0.8
u= -3.4745466405158143 sigma= 2.237303025183071 ||grad_mu||= 6.8609944903706195 min_ell= 0.8
u= -3.474056462126688 sigma= 2.2359453235355797 ||grad_mu||= 6.884162337108312 min_ell= 0.8
u= -3.4715291571621383 sigma= 2.235077430465616 ||grad_mu||= 6.916209465104358 min_ell= 0.8
u= -3.470637747585292 sigma= 2.2332439012307734 ||grad_mu||= 6.94930338491001 min_ell= 0.8
u= -3.47380595964941 sigma= 2.2295398237604487 ||grad_mu||= 6.97758284021099 min_ell= 0.8
u= -3.4804786457468055 sigma= 2.224262489584031 ||grad_mu||= 7.001328655311547 min_ell= 0.8
u= -3.487613195953035 sigma= 2.2190232113126247 ||grad_mu||= 7.021238150904813 min_ell= 0.8
u= -3.492772237970906 sigma= 2.2146128712901727 ||grad_mu||= 7.044794765681265 min_ell= 0.8
u= -3.4966452074325063 sigma= 2.210107133223484 ||grad_mu||= 7.079896325353778 min_ell= 0.8
u= -3.5015977241133203 sigma= 2.204435879393365 ||grad_mu||= 7.123748186791216 min_ell= 0.8
u= -3.5083661724997404 sigma= 2.1980691296124046 ||grad_mu||= 7.16400181393742 min_ell= 0.8
u= -3.5158755614072983 sigma= 2.1923057183974404 ||grad_mu||= 7.190125084877145 min_ell= 0.8
u= -3.5231363364136907 sigma= 2.187533580598025 ||grad_mu||= 7.2039874057194 min_ell= 0.8
[GUIDE] t=40 PI=2.132e-04 ||grad_x||=2.985e+02 ||grad_z||=4.748e+00
u= -3.5300123678991753 sigma= 2.1829437306347677 ||grad_mu||= 7.218396716908945 min_ell= 0.8
u= -3.536953939917527 sigma= 2.1775708731301235 ||grad_mu||= 7.2440953516320565 min_ell= 0.8
u= -3.544094107492955 sigma= 2.1717654434993676 ||grad_mu||= 7.2749864336266965 min_ell= 0.8
u= -3.5504630324011526 sigma= 2.167260157446166 ||grad_mu||= 7.292853893763754 min_ell= 0.8
u= -3.5549512612857956 sigma= 2.1656575203958597 ||grad_mu||= 7.282206177256174 min_ell= 0.8
u= -3.558717138170791 sigma= 2.165752984462765 ||grad_mu||= 7.251877371406573 min_ell= 0.8
u= -3.5635630980602024 sigma= 2.164940189818851 ||grad_mu||= 7.226765870447661 min_ell= 0.8
u= -3.5698322033550896 sigma= 2.1619238450852145 ||grad_mu||= 7.223600792013592 min_ell= 0.8
u= -3.576212211834131 sigma= 2.158043841731325 ||grad_mu||= 7.232623410618184 min_ell= 0.8
u= -3.5812091509081836 sigma= 2.155474285384341 ||grad_mu||= 7.2327855716043565 min_ell= 0.8
u= -3.585134467249186 sigma= 2.1548768668486145 ||grad_mu||= 7.211656530110064 min_ell= 0.8
u= -3.5902764539180545 sigma= 2.1544462763534717 ||grad_mu||= 7.178704063336213 min_ell= 0.8
u= -3.5971181138235098 sigma= 2.1526432518588012 ||grad_mu||= 7.1533521255757675 min_ell= 0.8
u= -3.6039479898930513 sigma= 2.1499238985545603 ||grad_mu||= 7.141951044524044 min_ell= 0.8
u= -3.60982982108667 sigma= 2.1475009019655027 ||grad_mu||= 7.1334446336954365 min_ell= 0.8
u= -3.615526194069276 sigma= 2.145397203752937 ||grad_mu||= 7.1216149830447995 min_ell= 0.8
u= -3.622046397040729 sigma= 2.142823536870979 ||grad_mu||= 7.110668745861287 min_ell= 0.8
u= -3.6295102370270684 sigma= 2.1396137187199855 ||grad_mu||= 7.1022639312476965 min_ell= 0.8
u= -3.637200225058505 sigma= 2.136146040694408 ||grad_mu||= 7.096205400873435 min_ell= 0.8
u= -3.644576817012558 sigma= 2.13268558479391 ||grad_mu||= 7.092601108191659 min_ell= 0.8
u= -3.6516066914093726 sigma= 2.1292623804837105 ||grad_mu||= 7.091240911694445 min_ell= 0.8
u= -3.65832161492174 sigma= 2.125922145713755 ||grad_mu||= 7.09117253584408 min_ell= 0.8
u= -3.6650489691564827 sigma= 2.122750001573369 ||grad_mu||= 7.0885786378613895 min_ell= 0.8
u= -3.672677461517432 sigma= 2.1195779914745865 ||grad_mu||= 7.079258983095414 min_ell= 0.8
u= -3.6813936516134693 sigma= 2.116142069089583 ||grad_mu||= 7.0658842798140835 min_ell= 0.8
u= -3.690290166502233 sigma= 2.1126141632884963 ||grad_mu||= 7.052743519068542 min_ell= 0.8
u= -3.6987171258708345 sigma= 2.1090828312664196 ||grad_mu||= 7.043418114860338 min_ell= 0.8
u= -3.706834236386154 sigma= 2.1054831477729072 ||grad_mu||= 7.037699379258326 min_ell= 0.8
u= -3.71491281557594 sigma= 2.1017948246271496 ||grad_mu||= 7.03384811879377 min_ell= 0.8
u= -3.7232411302934643 sigma= 2.0979939171507227 ||grad_mu||= 7.030062994149635 min_ell= 0.8
u= -3.7320661273217355 sigma= 2.0940180471595244 ||grad_mu||= 7.025470473102655 min_ell= 0.8
u= -3.7412215519040246 sigma= 2.0898943637435483 ||grad_mu||= 7.020936289658602 min_ell= 0.8
u= -3.750353769322439 sigma= 2.0857056756927594 ||grad_mu||= 7.017856907464387 min_ell= 0.8
u= -3.759374105187237 sigma= 2.081532050838873 ||grad_mu||= 7.015643635546414 min_ell= 0.8
u= -3.7684040821063998 sigma= 2.0773946160600354 ||grad_mu||= 7.013039458497362 min_ell= 0.8
u= -3.7776157629382654 sigma= 2.07324919685442 ||grad_mu||= 7.009445102264726 min_ell= 0.8
logPI: -9.593178516766773  PI: 6.819232631868277e-05
PI_at(-2,2) via gp_acquisition: -0.041215759888130296
[DGBO] it=001 | y_next=-9.9060 | best=-1.1774 | batch_best_pi=-9.59
u= -44.542978662561545 sigma= 0.19592731199865773 ||grad_mu||= 8.085560516402266 min_ell= 0.8
u= -41.44067109538668 sigma= 0.20921093469187071 ||grad_mu||= 8.579746652955116 min_ell= 0.8
u= -34.92792016877465 sigma= 0.24700576574711267 ||grad_mu||= 9.041855985982943 min_ell= 0.8
u= -28.229501573497785 sigma= 0.30635794742669403 ||grad_mu||= 9.170397455447748 min_ell= 0.8
u= -25.32865762338621 sigma= 0.34307187195963007 ||grad_mu||= 9.229047995701595 min_ell= 0.8
u= -24.52675488315955 sigma= 0.3370924945547625 ||grad_mu||= 11.490756589419597 min_ell= 0.8
u= -19.554660026447788 sigma= 0.4031462470506146 ||grad_mu||= 13.432462472553702 min_ell= 0.8
u= -15.181203033885442 sigma= 0.4662588736409897 ||grad_mu||= 16.60211615723713 min_ell= 0.8
u= -14.930353669161565 sigma= 0.44495290370308216 ||grad_mu||= 18.02211694116595 min_ell= 0.8
u= -20.746291397302304 sigma= 0.33086128583299634 ||grad_mu||= 17.318290784940878 min_ell= 0.8
u= -36.03280380840608 sigma= 0.2157860240690093 ||grad_mu||= 13.60303224877654 min_ell= 0.8
u= -33.455421837383966 sigma= 0.2663160396858089 ||grad_mu||= 6.878457221169717 min_ell= 0.8
u= -15.445770305606315 sigma= 0.5987955510722329 ||grad_mu||= 2.7913058732245046 min_ell= 0.8
u= -18.673709954949683 sigma= 0.49484724482332576 ||grad_mu||= 5.24223982741132 min_ell= 0.8
u= -38.49556266818713 sigma= 0.23085540629350623 ||grad_mu||= 8.236182091764716 min_ell= 0.8
u= -42.20800838968951 sigma= 0.20938513744044357 ||grad_mu||= 8.55437516234057 min_ell= 0.8
u= -42.906056465310286 sigma= 0.2070529154296511 ||grad_mu||= 8.26289353665102 min_ell= 0.8
u= -44.386449086655524 sigma= 0.19860673791736608 ||grad_mu||= 8.697079474818622 min_ell= 0.8
u= -44.59604897504509 sigma= 0.19831961690098746 ||grad_mu||= 8.517891294098254 min_ell= 0.8
u= -44.25543779132669 sigma= 0.19994008594336757 ||grad_mu||= 8.491206182050483 min_ell= 0.8
u= -43.711142394527265 sigma= 0.20307939510492135 ||grad_mu||= 8.30876335619945 min_ell= 0.8
u= -45.31592987021356 sigma= 0.1953533775415036 ||grad_mu||= 8.465584927973902 min_ell= 0.8
u= -45.94091179728715 sigma= 0.19136911486235736 ||grad_mu||= 8.846262556977976 min_ell= 0.8
u= -45.205458592727965 sigma= 0.19562629106391724 ||grad_mu||= 8.524201149648398 min_ell= 0.8
u= -42.71220536584118 sigma= 0.2055273900346717 ||grad_mu||= 8.918153063008178 min_ell= 0.8
u= -38.39463682018472 sigma= 0.23215827000742242 ||grad_mu||= 8.063743975541032 min_ell= 0.8
u= -38.60992110720524 sigma= 0.22961356654509513 ||grad_mu||= 8.37116647588486 min_ell= 0.8
u= -37.5566928443689 sigma= 0.23449775741570011 ||grad_mu||= 8.717993905752262 min_ell= 0.8
u= -35.66940673357541 sigma= 0.2487676831845079 ||grad_mu||= 8.302007079929185 min_ell= 0.8
u= -34.76103412351755 sigma= 0.25160320978749945 ||grad_mu||= 9.048001079780871 min_ell= 0.8
u= -35.33040060780569 sigma= 0.2506787426516249 ||grad_mu||= 8.395169825525018 min_ell= 0.8
u= -34.326061022936145 sigma= 0.2548362716496147 ||grad_mu||= 9.02290033364243 min_ell= 0.8
u= -34.61891365090553 sigma= 0.25592026749202107 ||grad_mu||= 8.361205208788965 min_ell= 0.8
u= -35.044319713684345 sigma= 0.2510862284316508 ||grad_mu||= 8.713274784940435 min_ell= 0.8
u= -32.32824807360195 sigma= 0.2756989764713812 ||grad_mu||= 8.018671143720903 min_ell= 0.8
u= -34.919482727152975 sigma= 0.25203429428876784 ||grad_mu||= 8.687103789179401 min_ell= 0.8
u= -33.5491285719842 sigma= 0.26463795431877246 ||grad_mu||= 8.219875214870688 min_ell= 0.8
u= -34.82959679877982 sigma= 0.25212301237034596 ||grad_mu||= 8.77810411947518 min_ell= 0.8
u= -33.93163038395124 sigma= 0.2613139727649288 ||grad_mu||= 8.273073340937598 min_ell= 0.8
u= -35.01958704737619 sigma= 0.25080276324609296 ||grad_mu||= 8.754653738465512 min_ell= 0.8
u= -34.75590710134119 sigma= 0.25424905215918453 ||grad_mu||= 8.45029953322374 min_ell= 0.8
u= -33.50825517452739 sigma= 0.2605030499797998 ||grad_mu||= 9.066585757488655 min_ell= 0.8
u= -34.86662521547987 sigma= 0.2519060680672645 ||grad_mu||= 8.766517043660672 min_ell= 0.8
u= -34.979521410000196 sigma= 0.2518508571188555 ||grad_mu||= 8.616249341778294 min_ell= 0.8
u= -34.78999179687002 sigma= 0.25241043387658146 ||grad_mu||= 8.782943218055191 min_ell= 0.8
u= -34.75378190822315 sigma= 0.25412122923999936 ||grad_mu||= 8.494350984106934 min_ell= 0.8
u= -34.70005330497198 sigma= 0.25463009842647305 ||grad_mu||= 8.467467600749094 min_ell= 0.8
u= -34.906151750992 sigma= 0.25277139589397696 ||grad_mu||= 8.534512955774582 min_ell= 0.8
u= -35.07835484668408 sigma= 0.2510816043500524 ||grad_mu||= 8.618947374606481 min_ell= 0.8
u= -34.941119922790115 sigma= 0.2525178317732282 ||grad_mu||= 8.53065372278942 min_ell= 0.8
u= -34.66701647262674 sigma= 0.25511993472988104 ||grad_mu||= 8.398271433309576 min_ell= 0.8
u= -34.957470152746886 sigma= 0.25281545839485636 ||grad_mu||= 8.42607704116684 min_ell= 0.8
u= -35.47355386618251 sigma= 0.24805830516943309 ||grad_mu||= 8.641741085699069 min_ell= 0.8
u= -35.115655408984644 sigma= 0.2510666493433897 ||grad_mu||= 8.561591230951432 min_ell= 0.8
u= -35.153335411910575 sigma= 0.2505829599983244 ||grad_mu||= 8.60555900000121 min_ell= 0.8
u= -35.056373377707736 sigma= 0.25159467908470495 ||grad_mu||= 8.54251445834055 min_ell= 0.8
u= -35.07219771735638 sigma= 0.2502559910847518 ||grad_mu||= 8.780311644059855 min_ell= 0.8
