device: cpu
Loaded VAE: L=40, z_dim=2
z_mean: [[0.02020533 0.04488197]] (1, 2)
z_std : [[0.94836676 0.56620383]] (1, 2)
T: 200 betas: (200,) 1e-04 0.02
Loaded latent diffusion: T=200, betas in [1.00e-04, 2.00e-02]
[INIT] best y: -1.177356179990683
[GP] it=001 | sigma_f2=2.95 | noise=0.001 | ell_med=20
u= -5.387566644315093 sigma= 0.5486617265972352 ||grad_mu||= 19.206019928070628 min_ell= 0.8
u= -4.807364191941227 sigma= 0.5171859471704326 ||grad_mu||= 18.90821894510223 min_ell= 0.8
u= -4.347614819509949 sigma= 0.47538189581865636 ||grad_mu||= 18.495883348429167 min_ell= 0.8
u= -4.107001657889254 sigma= 0.44439583137009697 ||grad_mu||= 18.19429501887142 min_ell= 0.8
u= -3.973214014262615 sigma= 0.4229413949450857 ||grad_mu||= 17.990822084647316 min_ell= 0.8
u= -3.853719162337899 sigma= 0.40189802666849833 ||grad_mu||= 17.790621516897577 min_ell= 0.8
u= -3.7356677363984203 sigma= 0.3800598345548244 ||grad_mu||= 17.580298046755917 min_ell= 0.8
u= -3.5922389130577894 sigma= 0.351782449281212 ||grad_mu||= 17.306996234134214 min_ell= 0.8
u= -3.4339804288652753 sigma= 0.3183921236832142 ||grad_mu||= 16.984893870733618 min_ell= 0.8
u= -3.344533544966573 sigma= 0.2979883736509767 ||grad_mu||= 16.790755998140224 min_ell= 0.8
u= -3.3260038533202887 sigma= 0.29206267615500225 ||grad_mu||= 16.738695953555876 min_ell= 0.8
u= -3.3032315434032746 sigma= 0.2859516964804735 ||grad_mu||= 16.682728557456457 min_ell= 0.8
u= -3.2477334454852245 sigma= 0.2741888804751149 ||grad_mu||= 16.568169694862892 min_ell= 0.8
u= -3.1730038460056282 sigma= 0.25939613529800454 ||grad_mu||= 16.421741500126547 min_ell= 0.8
u= -3.0594664476306628 sigma= 0.2389058968169067 ||grad_mu||= 16.21517768520683 min_ell= 0.8
u= -2.941379809263752 sigma= 0.22019229813577473 ||grad_mu||= 16.022067245722745 min_ell= 0.8
u= -2.8758787093622122 sigma= 0.21078810183046448 ||grad_mu||= 15.923566683032341 min_ell= 0.8
u= -2.8361363928851584 sigma= 0.2053267889003654 ||grad_mu||= 15.866163988075337 min_ell= 0.8
u= -2.7620035349992067 sigma= 0.1964713017201513 ||grad_mu||= 15.769642187914794 min_ell= 0.8
u= -2.602222172065715 sigma= 0.18111686511758834 ||grad_mu||= 15.592621579783271 min_ell= 0.8
u= -2.329761482063723 sigma= 0.16285432352182977 ||grad_mu||= 15.358016932804688 min_ell= 0.8
u= -2.052254853385844 sigma= 0.1508904237556341 ||grad_mu||= 15.175009568875836 min_ell= 0.8
u= -1.9811021846561117 sigma= 0.14853775691726995 ||grad_mu||= 15.134025682155807 min_ell= 0.8
u= -2.019922464863657 sigma= 0.1497254043106403 ||grad_mu||= 15.155763656646313 min_ell= 0.8
u= -1.9830577200961665 sigma= 0.14853760316324188 ||grad_mu||= 15.134776744974353 min_ell= 0.8
u= -1.8785432562563924 sigma= 0.14556332938718033 ||grad_mu||= 15.078265859887239 min_ell= 0.8
u= -1.7199289285074773 sigma= 0.14190972245070038 ||grad_mu||= 14.99900725897312 min_ell= 0.8
u= -1.4724712045961335 sigma= 0.13787621130599345 ||grad_mu||= 14.886989873686485 min_ell= 0.8
u= -1.3198962586495917 sigma= 0.13620527485605288 ||grad_mu||= 14.822930653884125 min_ell= 0.8
u= -1.3680895985561707 sigma= 0.13664996395842313 ||grad_mu||= 14.842719149516522 min_ell= 0.8
u= -1.4858266324169278 sigma= 0.13799289348021557 ||grad_mu||= 14.89245346004676 min_ell= 0.8
u= -1.5171013134891658 sigma= 0.13840445994013495 ||grad_mu||= 14.905984623656044 min_ell= 0.8
u= -1.4198928969355056 sigma= 0.13718698062920812 ||grad_mu||= 14.864296310896407 min_ell= 0.8
u= -1.192961510017264 sigma= 0.13521981757537735 ||grad_mu||= 14.771685189621518 min_ell= 0.8
u= -1.0136153158355838 sigma= 0.1344388421817944 ||grad_mu||= 14.701792079912362 min_ell= 0.8
u= -1.0150808892179277 sigma= 0.13444237976421808 ||grad_mu||= 14.702352882668917 min_ell= 0.8
u= -1.105731162456389 sigma= 0.13475831542282207 ||grad_mu||= 14.737402875814064 min_ell= 0.8
u= -1.1760563694207509 sigma= 0.13511765231210887 ||grad_mu||= 14.764990602519863 min_ell= 0.8
u= -1.1364946560040627 sigma= 0.13490323364917242 ||grad_mu||= 14.74942551573505 min_ell= 0.8
u= -0.9028029111020867 sigma= 0.13426924266474222 ||grad_mu||= 14.659516800217249 min_ell= 0.8
u= -0.6744429045140793 sigma= 0.13465392531470585 ||grad_mu||= 14.573556736059539 min_ell= 0.8
u= -0.6990463325766559 sigma= 0.13456645150819732 ||grad_mu||= 14.582782771878646 min_ell= 0.8
u= -0.8788734726757482 sigma= 0.13426372709887854 ||grad_mu||= 14.65044344528613 min_ell= 0.8
u= -0.963457824588708 sigma= 0.13433107048076168 ||grad_mu||= 14.682566920806988 min_ell= 0.8
u= -0.8652966154555968 sigma= 0.13426532070004377 ||grad_mu||= 14.645318052458641 min_ell= 0.8
u= -0.6806131608807223 sigma= 0.13462955838086685 ||grad_mu||= 14.575877585844765 min_ell= 0.8
u= -0.5251418855433654 sigma= 0.13542985511059927 ||grad_mu||= 14.517467946145443 min_ell= 0.8
u= -0.4917405440494988 sigma= 0.1356615436345741 ||grad_mu||= 14.504864566686413 min_ell= 0.8
u= -0.5680642480505935 sigma= 0.13516216567325806 ||grad_mu||= 14.533631207547007 min_ell= 0.8
u= -0.6876652204934489 sigma= 0.1346029284270942 ||grad_mu||= 14.578538586389433 min_ell= 0.8
u= -0.7489223704970142 sigma= 0.1344207662064904 ||grad_mu||= 14.601531122465905 min_ell= 0.8
u= -0.6693216227215997 sigma= 0.13467114670486274 ||grad_mu||= 14.571656341844424 min_ell= 0.8
u= -0.496193265259275 sigma= 0.1356274804212261 ||grad_mu||= 14.506553092062585 min_ell= 0.8
u= -0.4421270841082804 sigma= 0.13604317576012623 ||grad_mu||= 14.486089114649232 min_ell= 0.8
u= -0.5647635401082534 sigma= 0.13517983095235492 ||grad_mu||= 14.532401188558536 min_ell= 0.8
u= -0.7252359396774545 sigma= 0.13448367398670566 ||grad_mu||= 14.59265118368668 min_ell= 0.8
u= -0.7806025044350487 sigma= 0.13435668590745856 ||grad_mu||= 14.613459970694384 min_ell= 0.8
u= -0.7280258789509951 sigma= 0.1344782298522035 ||grad_mu||= 14.593719037107508 min_ell= 0.8
u= -0.6093504542264326 sigma= 0.13493857926174269 ||grad_mu||= 14.549183157641776 min_ell= 0.8
u= -0.5521097495378379 sigma= 0.13525486906356404 ||grad_mu||= 14.52765941802539 min_ell= 0.8
u= -0.6097921725604878 sigma= 0.13493566760907427 ||grad_mu||= 14.549339416378997 min_ell= 0.8
u= -0.6789478903939996 sigma= 0.13463568217645602 ||grad_mu||= 14.575293245922042 min_ell= 0.8
u= -0.6738385583390316 sigma= 0.13465441905418962 ||grad_mu||= 14.573371971087479 min_ell= 0.8
u= -0.5709128224711605 sigma= 0.13514409958314505 ||grad_mu||= 14.53471526585499 min_ell= 0.8
u= -0.38043004344614495 sigma= 0.13658981454612903 ||grad_mu||= 14.462597295126923 min_ell= 0.8
u= -0.24398145480798092 sigma= 0.13807719425671594 ||grad_mu||= 14.409945682716712 min_ell= 0.8
u= -0.272651123126311 sigma= 0.1377350939862609 ||grad_mu||= 14.421098548402407 min_ell= 0.8
u= -0.39257767378785385 sigma= 0.13648089767273686 ||grad_mu||= 14.467225489450433 min_ell= 0.8
u= -0.46714248679274245 sigma= 0.135847041213579 ||grad_mu||= 14.495559683290134 min_ell= 0.8
u= -0.4505360862279951 sigma= 0.1359773844729429 ||grad_mu||= 14.489270591016297 min_ell= 0.8
u= -0.3539037256719849 sigma= 0.13684998516558933 ||grad_mu||= 14.452441153044706 min_ell= 0.8
u= -0.23581294651598111 sigma= 0.13817824235544965 ||grad_mu||= 14.406756959014613 min_ell= 0.8
u= -0.20318434655380044 sigma= 0.13859867674945103 ||grad_mu||= 14.393966825824233 min_ell= 0.8
u= -0.2696549016094541 sigma= 0.13776811237695097 ||grad_mu||= 14.41993851570078 min_ell= 0.8
u= -0.3696074775386941 sigma= 0.13669603313987636 ||grad_mu||= 14.458453996827934 min_ell= 0.8
u= -0.409251488770083 sigma= 0.1363284019251421 ||grad_mu||= 14.473583036064655 min_ell= 0.8
u= -0.3491512607847084 sigma= 0.13689995799047497 ||grad_mu||= 14.450614599232477 min_ell= 0.8
u= -0.24709803681074874 sigma= 0.13804001872594276 ||grad_mu||= 14.411159457515948 min_ell= 0.8
u= -0.22482531878607268 sigma= 0.13831894430202352 ||grad_mu||= 14.402456259356047 min_ell= 0.8
u= -0.3097237171298969 sigma= 0.13731476869170575 ||grad_mu||= 14.43544615642662 min_ell= 0.8
[GUIDE] t=40 PI=3.784e-01 ||grad_x||=5.411e+02 ||grad_z||=4.790e+01
u= -0.3944832706616472 sigma= 0.13646104870486453 ||grad_mu||= 14.467956785810452 min_ell= 0.8
u= -0.39047590843495716 sigma= 0.13649663291819322 ||grad_mu||= 14.466431012104884 min_ell= 0.8
u= -0.31601386117790053 sigma= 0.13724297721754292 ||grad_mu||= 14.437878065668277 min_ell= 0.8
u= -0.21033429149195898 sigma= 0.13850380668067655 ||grad_mu||= 14.396777627848458 min_ell= 0.8
u= -0.13516924072678962 sigma= 0.13955343883127797 ||grad_mu||= 14.367024646061862 min_ell= 0.8
u= -0.1308296210183279 sigma= 0.139620876734383 ||grad_mu||= 14.365287832708132 min_ell= 0.8
u= -0.1546039120701608 sigma= 0.13927301855416785 ||grad_mu||= 14.374759741165375 min_ell= 0.8
u= -0.14719491978188817 sigma= 0.13937975487869853 ||grad_mu||= 14.37181379475122 min_ell= 0.8
u= -0.09495722405371829 sigma= 0.14017196783903058 ||grad_mu||= 14.350893342759957 min_ell= 0.8
u= -0.014909799988027082 sigma= 0.1415131267535329 ||grad_mu||= 14.31828967953514 min_ell= 0.8
u= 0.04468523396946062 sigma= 0.14261763272364236 ||grad_mu||= 14.293526150389132 min_ell= 0.8
u= 0.02239985855960846 sigma= 0.1421937907408667 ||grad_mu||= 14.302839088546804 min_ell= 0.8
u= -0.05372053199135095 sigma= 0.14084227863747295 ||grad_mu||= 14.334186651385936 min_ell= 0.8
u= -0.10438965345363137 sigma= 0.14002244119580914 ||grad_mu||= 14.354692700432011 min_ell= 0.8
u= -0.11005004089058473 sigma= 0.13993467478375626 ||grad_mu||= 14.356967193035343 min_ell= 0.8
u= -0.08009480132299691 sigma= 0.14040764062942795 ||grad_mu||= 14.344894115286385 min_ell= 0.8
u= -0.022583156919328065 sigma= 0.14137648944768852 ||grad_mu||= 14.3214478337501 min_ell= 0.8
u= 0.0031861057086491206 sigma= 0.1418399723309969 ||grad_mu||= 14.31081564284849 min_ell= 0.8
u= -0.022246173532783384 sigma= 0.14138806283426272 ||grad_mu||= 14.321301880190186 min_ell= 0.8
u= -0.046696464212714735 sigma= 0.14096699113271155 ||grad_mu||= 14.331314409473386 min_ell= 0.8
u= -0.04156736639006384 sigma= 0.14105338200370568 ||grad_mu||= 14.329220538862492 min_ell= 0.8
u= -0.014333976855988188 sigma= 0.1415266459344836 ||grad_mu||= 14.318048146841718 min_ell= 0.8
u= 0.03452458491216792 sigma= 0.1424266316784534 ||grad_mu||= 14.29777491508939 min_ell= 0.8
u= 0.05553329414758091 sigma= 0.1428359510521009 ||grad_mu||= 14.288958868269766 min_ell= 0.8
u= 0.03186514936036593 sigma= 0.14238220013726402 ||grad_mu||= 14.298877952178973 min_ell= 0.8
u= 0.015484962397515194 sigma= 0.14207774039520468 ||grad_mu||= 14.305698799672872 min_ell= 0.8
u= 0.03312184807795419 sigma= 0.14241159952761018 ||grad_mu||= 14.298345766200312 min_ell= 0.8
u= 0.06999817719784014 sigma= 0.1431324042865865 ||grad_mu||= 14.282843440488358 min_ell= 0.8
u= 0.11666300827866521 sigma= 0.1440988354225279 ||grad_mu||= 14.262949815656025 min_ell= 0.8
u= 0.1530730816245169 sigma= 0.1448987507313825 ||grad_mu||= 14.247193833108975 min_ell= 0.8
u= 0.15767637919974817 sigma= 0.14500540552477845 ||grad_mu||= 14.24518256751511 min_ell= 0.8
u= 0.14579048075412515 sigma= 0.14474128840144684 ||grad_mu||= 14.25035401140432 min_ell= 0.8
u= 0.1412191243398796 sigma= 0.14464081194037134 ||grad_mu||= 14.252336912778128 min_ell= 0.8
u= 0.146855592524596 sigma= 0.14476448562952704 ||grad_mu||= 14.249891991000197 min_ell= 0.8
u= 0.15661863997098732 sigma= 0.14498219058535142 ||grad_mu||= 14.24564304470138 min_ell= 0.8
u= 0.16603912183668898 sigma= 0.14519677725778285 ||grad_mu||= 14.241525700800354 min_ell= 0.8
logPI: -0.5868444502549532  PI: 0.5560792548171282
PI_at(-2,2) via gp_acquisition: -0.041215759888130296
[DGBO] it=001 | y_next=-1.3712 | best=-1.1774 | batch_best_pi=-0.587
u= -28.556521448081426 sigma= 0.30922163377550804 ||grad_mu||= 3.9180137604629004 min_ell= 0.8
u= -28.903421125961565 sigma= 0.3049742807895965 ||grad_mu||= 3.974223497445792 min_ell= 0.8
u= -29.203831724636846 sigma= 0.30166845644951523 ||grad_mu||= 3.9908112631972923 min_ell= 0.8
u= -28.90669873802339 sigma= 0.30584295815305196 ||grad_mu||= 3.8753571463028385 min_ell= 0.8
u= -27.974609972810946 sigma= 0.3164872743372613 ||grad_mu||= 3.8309016581412134 min_ell= 0.8
u= -27.00297910505745 sigma= 0.3268831863438081 ||grad_mu||= 3.939947943529555 min_ell= 0.8
u= -26.502062418894816 sigma= 0.33207454849942836 ||grad_mu||= 4.039133019268285 min_ell= 0.8
u= -26.413507084510723 sigma= 0.332895554752828 ||grad_mu||= 4.067313578716856 min_ell= 0.8
u= -26.603401579658122 sigma= 0.3315176430601661 ||grad_mu||= 3.969662004032844 min_ell= 0.8
u= -26.89958349428628 sigma= 0.3298771904976262 ||grad_mu||= 3.756993532764302 min_ell= 0.8
u= -26.786468680173556 sigma= 0.3322274551286165 ||grad_mu||= 3.6492720844083197 min_ell= 0.8
u= -26.022623925191763 sigma= 0.34125759734052546 ||grad_mu||= 3.734424778781497 min_ell= 0.8
u= -25.23867478522644 sigma= 0.35051481536568746 ||grad_mu||= 3.8756379274385493 min_ell= 0.8
u= -24.64122368704624 sigma= 0.3577543439351372 ||grad_mu||= 3.996647501387518 min_ell= 0.8
u= -24.171874255568433 sigma= 0.3639227080999918 ||grad_mu||= 4.067952336779353 min_ell= 0.8
u= -23.85451085663079 sigma= 0.36880930337168627 ||grad_mu||= 4.066271876643857 min_ell= 0.8
u= -23.712438588074512 sigma= 0.37067676014356987 ||grad_mu||= 4.0961428559326105 min_ell= 0.8
u= -23.364885767480768 sigma= 0.37419288341359735 ||grad_mu||= 4.259232598381438 min_ell= 0.8
u= -22.608764326679342 sigma= 0.38442425642850986 ||grad_mu||= 4.434215953556923 min_ell= 0.8
u= -21.667215651037168 sigma= 0.40031155789905287 ||grad_mu||= 4.498916113308327 min_ell= 0.8
u= -20.83297206124255 sigma= 0.4162866260662935 ||grad_mu||= 4.510368977418372 min_ell= 0.8
u= -20.430354648351926 sigma= 0.42479658992712077 ||grad_mu||= 4.49430413840164 min_ell= 0.8
u= -20.39940258399607 sigma= 0.4262058195161824 ||grad_mu||= 4.44424843075999 min_ell= 0.8
u= -20.159494787997943 sigma= 0.4312481233414933 ||grad_mu||= 4.448602642828752 min_ell= 0.8
u= -19.478634729892963 sigma= 0.44589467167180247 ||grad_mu||= 4.482823384505765 min_ell= 0.8
u= -18.48440172734341 sigma= 0.47027113292481704 ||grad_mu||= 4.470785881556291 min_ell= 0.8
u= -17.49302118816804 sigma= 0.49727139628905903 ||grad_mu||= 4.463623948178733 min_ell= 0.8
u= -16.817005147674454 sigma= 0.5175232181137099 ||grad_mu||= 4.458663394451705 min_ell= 0.8
u= -16.461843347384917 sigma= 0.5299420723332874 ||grad_mu||= 4.394675953319114 min_ell= 0.8
u= -16.136437609792264 sigma= 0.5409013441203545 ||grad_mu||= 4.3847087443457164 min_ell= 0.8
u= -15.62056347134416 sigma= 0.5569844449537064 ||grad_mu||= 4.487335146979501 min_ell= 0.8
u= -14.990831450776973 sigma= 0.5784835759313789 ||grad_mu||= 4.594276397916987 min_ell= 0.8
u= -14.380612864471152 sigma= 0.6032280509684207 ||grad_mu||= 4.597729576192035 min_ell= 0.8
u= -13.983450719200707 sigma= 0.6225970269819914 ||grad_mu||= 4.500508742602488 min_ell= 0.8
u= -13.801880172231417 sigma= 0.63332265142841 ||grad_mu||= 4.382514074309896 min_ell= 0.8
u= -13.533151993481951 sigma= 0.6465207386842716 ||grad_mu||= 4.358213073227108 min_ell= 0.8
u= -13.058388232956164 sigma= 0.668392928153643 ||grad_mu||= 4.444842353378143 min_ell= 0.8
u= -12.511897423015897 sigma= 0.6951935423932842 ||grad_mu||= 4.564226547966678 min_ell= 0.8
u= -11.99992026887453 sigma= 0.7236440734143529 ||grad_mu||= 4.629819865856284 min_ell= 0.8
u= -11.649943261902685 sigma= 0.7469168818598868 ||grad_mu||= 4.5772971515932 min_ell= 0.8
u= -11.454007966384474 sigma= 0.7622055956961501 ||grad_mu||= 4.478645915946424 min_ell= 0.8
u= -11.274592814585837 sigma= 0.7749692610194995 ||grad_mu||= 4.456916838598952 min_ell= 0.8
u= -11.037784824307137 sigma= 0.7896234992098154 ||grad_mu||= 4.5440271181232 min_ell= 0.8
u= -10.847964055308735 sigma= 0.8018805953286884 ||grad_mu||= 4.611606873610762 min_ell= 0.8
u= -10.71863481798606 sigma= 0.8122288108173407 ||grad_mu||= 4.588905272476084 min_ell= 0.8
u= -10.58867227632129 sigma= 0.8235853602550013 ||grad_mu||= 4.537512032366762 min_ell= 0.8
u= -10.46484338345949 sigma= 0.8340329984942381 ||grad_mu||= 4.512406222186793 min_ell= 0.8
u= -10.350724812648632 sigma= 0.8432913743599595 ||grad_mu||= 4.5121821264989395 min_ell= 0.8
u= -10.201747686061912 sigma= 0.854349750037199 ||grad_mu||= 4.564397779713733 min_ell= 0.8
u= -10.021152104785576 sigma= 0.866952188196455 ||grad_mu||= 4.6746610990778485 min_ell= 0.8
u= -9.759286293210364 sigma= 0.8851048597098352 ||grad_mu||= 4.865945645616312 min_ell= 0.8
u= -9.495861369755993 sigma= 0.9047090686811903 ||grad_mu||= 5.043131081336995 min_ell= 0.8
u= -9.375360974261291 sigma= 0.9150893558407445 ||grad_mu||= 5.08858186453067 min_ell= 0.8
u= -9.363998872363625 sigma= 0.916498377158707 ||grad_mu||= 5.078976643467061 min_ell= 0.8
u= -9.294999406958864 sigma= 0.9191409646780274 ||grad_mu||= 5.217550166521047 min_ell= 0.8
u= -9.114455934624635 sigma= 0.9267936427202415 ||grad_mu||= 5.5538399658417426 min_ell= 0.8
